1	0.38313	0.14771	0.40946	0.37281	0.21497	0.19398	0.24169	0.28871	0.20742	0.25765	0.33614	0.14771	0.30128	0.34593	0.21494	0.17078	0.32959	0.29629	0.36727	0.24169	0.31851	0.35185	0.42773	0.30498	0.19684	0.21533	0.33218	0.24344	0.2182	0.41739	0.27061	0.31823	0.30697	0.25206	0.28122	0.33854	0.35809	0.2529	0.24737	0.2345	0.29149	0.41796	0.14771	0.45101	0.42002	0.24517	0.15468	0.17932	0.18466	0.44881	0.27793	0.34344	0.35419	0.3521	0.39836	0.32096	0.36804	0.51085	0.2906	0.18485	0.14771	0.35629	0.17788	0.17788	0.47459	0.20345	0.53886	0.36475	0.36127	0.24576	0.22645	0.47919	0.41796	0.30536	0.16731	0.19519	0.38165	0.41796	0.53002	0.38861	0.20384	0.54387	0.31779	0.29738	0.21565	0.39957	0.31823
1	0.38313	0.14771	0.40946	0.37281	0.21497	0.19398	0.24169	0.28871	0.20742	0.25765	0.33614	0.14771	0.30128	0.34593	0.21494	0.17078	0.32959	0.29629	0.36727	0.24169	0.31851	0.35185	0.42773	0.30498	0.19684	0.21533	0.33218	0.24344	0.2182	0.41739	0.27061	0.31823	0.30697	0.25206	0.28122	0.33854	0.35809	0.2529	0.24737	0.2345	0.29149	0.41796	0.14771	0.45101	0.42002	0.24517	0.15468	0.17932	0.18466	0.44881	0.27793	0.34344	0.35419	0.3521	0.39836	0.32096	0.36804	0.51085	0.2906	0.18485	0.14771	0.35629	0.17788	0.17788	0.47459	0.20345	0.53886	0.36475	0.36127	0.24576	0.22645	0.47919	0.41796	0.30536	0.16731	0.19519	0.38165	0.41796	0.53002	0.38861	0.20384	0.54387	0.31779	0.29738	0.21565	0.39957	0.31823
1	0.38313	0.14771	0.40946	0.37281	0.21497	0.19398	0.24169	0.28871	0.20742	0.25765	0.33614	0.14771	0.30128	0.34593	0.21494	0.17078	0.32959	0.29629	0.36727	0.24169	0.31851	0.35185	0.42773	0.30498	0.19684	0.21533	0.33218	0.24344	0.2182	0.41739	0.27061	0.31823	0.30697	0.25206	0.28122	0.33854	0.35809	0.2529	0.24737	0.2345	0.29149	0.41796	0.14771	0.45101	0.42002	0.24517	0.15468	0.17932	0.18466	0.44881	0.27793	0.34344	0.35419	0.3521	0.39836	0.32096	0.36804	0.51085	0.2906	0.18485	0.14771	0.35629	0.17788	0.17788	0.47459	0.20345	0.53886	0.36475	0.36127	0.24576	0.22645	0.47919	0.41796	0.30536	0.16731	0.19519	0.38165	0.41796	0.53002	0.38861	0.20384	0.54387	0.31779	0.29738	0.21565	0.39957	0.31823
1	0.38313	0.14771	0.40946	0.37281	0.21497	0.19398	0.24169	0.28871	0.20742	0.25765	0.33614	0.14771	0.30128	0.34593	0.21494	0.17078	0.32959	0.29629	0.36727	0.24169	0.31851	0.35185	0.42773	0.30498	0.19684	0.21533	0.33218	0.24344	0.2182	0.41739	0.27061	0.31823	0.30697	0.25206	0.28122	0.33854	0.35809	0.2529	0.24737	0.2345	0.29149	0.41796	0.14771	0.45101	0.42002	0.24517	0.15468	0.17932	0.18466	0.44881	0.27793	0.34344	0.35419	0.3521	0.39836	0.32096	0.36804	0.51085	0.2906	0.18485	0.14771	0.35629	0.17788	0.17788	0.47459	0.20345	0.53886	0.36475	0.36127	0.24576	0.22645	0.47919	0.41796	0.30536	0.16731	0.19519	0.38165	0.41796	0.53002	0.38861	0.20384	0.54387	0.31779	0.29738	0.21565	0.39957	0.31823
1	0.38313	0.14771	0.40946	0.37281	0.21497	0.19398	0.24169	0.28871	0.20742	0.25765	0.33614	0.14771	0.30128	0.34593	0.21494	0.17078	0.32959	0.29629	0.36727	0.24169	0.31851	0.35185	0.42773	0.30498	0.19684	0.21533	0.33218	0.24344	0.2182	0.41739	0.27061	0.31823	0.30697	0.25206	0.28122	0.33854	0.35809	0.2529	0.24737	0.2345	0.29149	0.41796	0.14771	0.45101	0.42002	0.24517	0.15468	0.17932	0.18466	0.44881	0.27793	0.34344	0.35419	0.3521	0.39836	0.32096	0.36804	0.51085	0.2906	0.18485	0.14771	0.35629	0.17788	0.17788	0.47459	0.20345	0.53886	0.36475	0.36127	0.24576	0.22645	0.47919	0.41796	0.30536	0.16731	0.19519	0.38165	0.41796	0.53002	0.38861	0.20384	0.54387	0.31779	0.29738	0.21565	0.39957	0.31823
0.40625	1	0.15887	0.53551	0.21824	0.23014	0.21467	0.40041	0.2424	0.23917	0.24982	0.26413	0.15887	0.27487	0.30487	0.27087	0.23397	0.28451	0.2897	0.35699	0.40041	0.34326	0.30136	0.32513	0.26282	0.13558	0.30457	0.17328	0.23511	0.22045	0.72079	0.23928	0.28427	0.27945	0.23514	0.23424	0.24138	0.33501	0.24357	0.27309	0.18011	0.31948	0.82108	0.15887	0.46025	0.29758	0.21611	0.16152	0.27094	0.25374	0.39248	0.30943	0.34829	0.39605	0.56752	0.38605	0.28866	0.25121	0.37844	0.35943	0.18879	0.15887	0.36153	0.23303	0.23303	0.25824	0.20493	0.3186	0.26424	0.24874	0.18708	0.19922	0.27393	0.82237	0.20917	0.18202	0.27439	0.3178	0.82176	0.29887	0.29106	0.19139	0.31524	0.65014	0.25128	0.22922	0.32982	0.28427
0.40625	1	0.15887	0.53551	0.21824	0.23014	0.21467	0.40041	0.2424	0.23917	0.24982	0.26413	0.15887	0.27487	0.30487	0.27087	0.23397	0.28451	0.2897	0.35699	0.40041	0.34326	0.30136	0.32513	0.26282	0.13558	0.30457	0.17328	0.23511	0.22045	0.72079	0.23928	0.28427	0.27945	0.23514	0.23424	0.24138	0.33501	0.24357	0.27309	0.18011	0.31948	0.82108	0.15887	0.46025	0.29758	0.21611	0.16152	0.27094	0.25374	0.39248	0.30943	0.34829	0.39605	0.56752	0.38605	0.28866	0.25121	0.37844	0.35943	0.18879	0.15887	0.36153	0.23303	0.23303	0.25824	0.20493	0.3186	0.26424	0.24874	0.18708	0.19922	0.27393	0.82237	0.20917	0.18202	0.27439	0.3178	0.82176	0.29887	0.29106	0.19139	0.31524	0.65014	0.25128	0.22922	0.32982	0.28427
0.40625	1	0.15887	0.53551	0.21824	0.23014	0.21467	0.40041	0.2424	0.23917	0.24982	0.26413	0.15887	0.27487	0.30487	0.27087	0.23397	0.28451	0.2897	0.35699	0.40041	0.34326	0.30136	0.32513	0.26282	0.13558	0.30457	0.17328	0.23511	0.22045	0.72079	0.23928	0.28427	0.27945	0.23514	0.23424	0.24138	0.33501	0.24357	0.27309	0.18011	0.31948	0.82108	0.15887	0.46025	0.29758	0.21611	0.16152	0.27094	0.25374	0.39248	0.30943	0.34829	0.39605	0.56752	0.38605	0.28866	0.25121	0.37844	0.35943	0.18879	0.15887	0.36153	0.23303	0.23303	0.25824	0.20493	0.3186	0.26424	0.24874	0.18708	0.19922	0.27393	0.82237	0.20917	0.18202	0.27439	0.3178	0.82176	0.29887	0.29106	0.19139	0.31524	0.65014	0.25128	0.22922	0.32982	0.28427
0.40625	1	0.15887	0.53551	0.21824	0.23014	0.21467	0.40041	0.2424	0.23917	0.24982	0.26413	0.15887	0.27487	0.30487	0.27087	0.23397	0.28451	0.2897	0.35699	0.40041	0.34326	0.30136	0.32513	0.26282	0.13558	0.30457	0.17328	0.23511	0.22045	0.72079	0.23928	0.28427	0.27945	0.23514	0.23424	0.24138	0.33501	0.24357	0.27309	0.18011	0.31948	0.82108	0.15887	0.46025	0.29758	0.21611	0.16152	0.27094	0.25374	0.39248	0.30943	0.34829	0.39605	0.56752	0.38605	0.28866	0.25121	0.37844	0.35943	0.18879	0.15887	0.36153	0.23303	0.23303	0.25824	0.20493	0.3186	0.26424	0.24874	0.18708	0.19922	0.27393	0.82237	0.20917	0.18202	0.27439	0.3178	0.82176	0.29887	0.29106	0.19139	0.31524	0.65014	0.25128	0.22922	0.32982	0.28427
0.40625	1	0.15887	0.53551	0.21824	0.23014	0.21467	0.40041	0.2424	0.23917	0.24982	0.26413	0.15887	0.27487	0.30487	0.27087	0.23397	0.28451	0.2897	0.35699	0.40041	0.34326	0.30136	0.32513	0.26282	0.13558	0.30457	0.17328	0.23511	0.22045	0.72079	0.23928	0.28427	0.27945	0.23514	0.23424	0.24138	0.33501	0.24357	0.27309	0.18011	0.31948	0.82108	0.15887	0.46025	0.29758	0.21611	0.16152	0.27094	0.25374	0.39248	0.30943	0.34829	0.39605	0.56752	0.38605	0.28866	0.25121	0.37844	0.35943	0.18879	0.15887	0.36153	0.23303	0.23303	0.25824	0.20493	0.3186	0.26424	0.24874	0.18708	0.19922	0.27393	0.82237	0.20917	0.18202	0.27439	0.3178	0.82176	0.29887	0.29106	0.19139	0.31524	0.65014	0.25128	0.22922	0.32982	0.28427
