-0.0948	0.18183	0.095837	0.048204	0.052422	0.002725	0.025072	-0.093867	0.1067	0.058124	0.040808	-0.052834	-0.062504	-0.10464	-0.0012968	0.00817	0.0076832	0.0018974	0.0059338	0.033285	0.037825	-0.3884	0.33972	0.13005	-0.010014	0.019425	0.0033897	-0.0042337	0.0094139	-0.030184	0.12792	-0.053672	-0.02345	1.3244e-15	-7.4732e-14	-0.024797	0.043825	-0.00077634	-0.0020325	-0.0019474	0.037923	-0.027474	-0.0017962	-0.0037847	0.037443	-0.0072413	-0.081367	0.01524	0.0013078	-0.0014868	-0.00057375	-1.707e-15	1.1977e-14	1.6237e-15	0.049729	-0.14201	-0.013057	0.086946	0.04332	-0.084076	-0.046763	-1.1957e-14	-0.10346	0.019843	0.073473
-0.1145	-0.114	0.14161	0.084391	0.052037	0.0033167	-0.019472	-0.036572	0.017791	0.013862	0.0030769	-0.0071654	-0.112	0.03148	-0.0062049	-0.01741	0.031876	0.011966	-0.11349	-0.12893	-0.068258	0.00031365	0.019382	-0.0058977	0.020624	-0.037072	0.019984	0.018092	-0.097882	0.0018459	-0.0021133	-0.040816	0.035196	4.0451e-16	-7.3764e-15	0.021349	0.018102	-0.051071	-0.05564	0.0062054	-0.037698	0.010649	-0.0053753	0.011732	0.05033	-0.02478	-0.14368	0.14412	-0.00043138	0.097272	0.0023678	6.9458e-15	-9.3744e-15	-3.0531e-16	-0.035282	-0.035582	0.1553	0.011807	-0.055788	0.13324	-0.68055	1.7542e-14	0.0041122	-0.0073776	0.063442
-0.1237	-0.055975	-0.068886	-0.052812	-0.055126	-0.0056352	-0.00077047	0.018295	-0.010104	-0.013893	-0.0025879	0.006059	0.010624	-0.0057547	0.002119	-0.0049199	0.0084424	-0.00098308	7.7431e-05	0.0030786	0.01331	0.0063946	-0.0055775	-0.0078016	0.0083438	0.028595	0.0080376	0.00018555	0.013153	0.012959	-0.017461	0.0028973	-0.029156	-2.6483e-14	-1.2452e-14	-0.066901	0.0033725	0.0087487	-0.054503	-0.056601	0.0019621	-0.012766	0.17533	-0.12422	-0.010636	-0.017203	0.023473	-0.00088201	-0.18132	-0.012264	0.22341	-0.55266	0.5032	0.43744	0.002749	0.0039275	0.0077077	0.0085492	-0.0077829	-0.0032156	-0.00053889	-1.6515e-15	-0.0062123	-0.0029873	0.0014568
-0.10484	0.13172	0.015643	-0.015423	-0.036113	-0.0075328	0.046	-0.093078	0.16741	0.039444	0.32163	0.21748	0.031263	0.20274	-0.019451	-0.043138	-0.093663	-0.048019	-0.038683	-0.09745	0.080339	0.18617	0.11342	0.039484	-0.10417	0.048488	-0.025949	-0.020686	0.021764	-0.0097797	0.010954	0.0015441	-0.0038835	2.5196e-16	-8.1139e-15	-0.005474	0.016287	0.0022968	-0.006616	0.0059796	-0.00050311	-0.010397	-0.0023882	-0.0029688	0.029661	-0.011184	-0.16826	-0.1892	0.0014066	0.0041469	0.0015406	-2.7756e-16	-6.8931e-14	-4.1495e-15	-0.048209	0.086554	0.0024556	-0.024869	0.0054031	0.030218	0.0072361	-8.9373e-15	-0.034649	-0.0014265	-0.0060068
-0.10409	0.12083	0.0074707	-0.019471	-0.039379	-0.0069422	0.047794	-0.089776	0.16342	0.039095	0.33118	0.2307	0.03128	0.21431	-0.017264	-0.043564	-0.10034	-0.047043	-0.041951	-0.10861	0.088176	0.21003	0.14142	0.050315	-0.11823	0.056174	-0.028577	-0.025344	0.026942	-0.0095598	0.026787	-0.0038545	-0.0068257	-4.8398e-16	-1.4341e-14	-0.0058118	0.016137	0.00043	-0.0011175	3.3234e-05	0.015821	-0.014116	0.0046443	-0.0084692	0.038763	-0.017451	-0.24371	-0.28581	0.00053985	0.0053318	0.0021112	-7.3552e-16	-1.0132e-13	-1.5057e-15	-0.047713	0.1521	0.01091	-0.034979	0.0021827	0.036022	0.01158	5.9328e-15	0.029434	-0.003199	-0.010836
-0.11312	0.060158	-0.062063	-0.06332	-0.072187	-0.0079853	-0.072292	0.14049	-0.099549	-0.070268	-0.036122	0.05118	0.046712	-0.057405	-0.030627	0.029023	0.095263	0.040426	0.043809	0.13127	-0.080864	0.10362	0.16789	0.041127	0.034411	0.016123	0.0074484	-0.034584	0.048985	-0.67549	-0.27548	0.2012	-0.1267	4.7172e-15	-1.3511e-14	-0.11496	0.097053	0.058415	-0.11763	0.038169	-0.33939	-0.051274	-0.024918	-0.0036431	0.094698	-0.030892	-0.11281	0.013062	9.9556e-05	-0.0020488	-0.00069456	-3.0739e-15	1.1192e-14	-1.0963e-15	-0.0768	-0.12006	-0.00091298	-0.0016273	0.045949	-0.074248	-0.033895	-1.2376e-14	-0.085205	0.0050222	0.017042
-0.11149	0.064552	-0.079589	-0.087299	-0.13171	-0.017605	0.041282	-0.011637	0.066979	-0.087041	0.041858	-0.5072	0.046499	0.21857	-0.019663	-0.032091	-0.0041867	-0.32689	-0.033981	-0.034885	0.033592	-0.0069771	-0.0068867	-0.017193	0.034424	-0.028868	0.013809	0.020148	-0.026396	-0.001151	-0.0054209	-0.0095808	0.0035233	3.7682e-16	-3.8335e-15	-0.010478	0.012085	2.3862e-05	-0.010829	-0.0020619	-0.0085296	-0.007761	0.0066498	-0.0072131	0.01336	-0.0031976	-0.024469	0.0037779	0.00058367	0.00022504	-8.6785e-05	-3.1919e-16	-3.1225e-16	-6.0368e-16	0.0060412	-0.029476	-0.0015175	0.010425	0.0028351	-0.0073518	-0.0051029	-5.9952e-15	-0.011949	0.0012792	0.0026044
-0.10721	0.11061	0.016421	-0.004641	0.013474	0.0026615	-0.11577	0.16537	-0.11487	-0.03968	-0.022257	0.033519	-0.00015549	-0.043463	-0.54535	-0.038754	-0.067904	-0.024863	-0.036542	-0.1469	0.091059	-0.15591	-0.22288	-6.053e-05	-0.16366	0.12118	-0.061839	-0.059095	0.098431	0.054734	0.017328	0.0342	-0.032945	-7.0348e-17	-2.883e-15	-0.023825	0.011568	0.010622	-0.027614	0.0047455	-0.044999	-0.00086063	0.0096914	-0.0065927	-0.015435	0.0093251	0.04182	-0.0094929	-0.00022308	0.00072577	0.00022039	-6.9389e-17	-1.0845e-14	-1.9984e-15	-0.083475	0.063905	0.0075786	-0.065276	0.0087449	-0.0043737	0.0028828	-2.8653e-15	-0.021107	-0.0025648	-0.014081
-0.091498	0.18326	0.11548	0.061597	0.096054	0.011046	-0.11804	0.13115	-0.085785	-0.0047439	-0.0035142	0.0088074	-0.019707	-0.01835	-0.48066	-0.041631	-0.082179	-0.028591	-0.037502	-0.13125	0.070741	-0.12579	-0.1742	-0.0034897	-0.10582	0.062231	-0.037612	-0.03058	0.045979	0.034713	0.016976	0.015529	-0.0078789	1.5711e-16	-6.211e-16	-0.0012401	0.0081818	0.010642	-0.0094854	0.018482	-0.053818	-0.0078684	-0.026394	0.014484	0.021345	-0.0038165	-0.033566	0.0066867	0.00037034	-0.00093099	-0.00022575	-4.8572e-16	6.8556e-15	-3.6082e-16	-0.02053	-0.061699	-0.00052254	0.017765	0.026161	-0.047545	-0.024372	-6.3122e-15	-0.048648	0.0041402	0.019198
-0.099424	-0.13408	0.31407	-0.072247	0.11076	-0.0054708	0.00059059	-0.045906	0.033557	0.03029	0.01963	-0.024516	0.016571	0.014211	-0.00053214	-0.010305	-0.033238	-0.012406	0.049432	0.0085862	0.028283	0.00022851	0.0023269	-0.0028658	0.011434	-0.050986	0.011665	0.039594	-0.030149	0.0018784	0.002698	-0.041431	0.025864	-6.7602e-16	1.6495e-14	-0.001764	0.0042666	-0.009331	0.0018953	-0.058412	-0.085571	-0.37464	-0.042558	0.030263	-0.060486	0.029573	0.11205	-0.12853	-0.0059052	0.027787	-0.0015167	-3.8875e-15	9.4508e-15	-2.0262e-15	0.040012	-0.07816	-0.033251	0.041282	0.016584	-0.02972	0.012837	-3.3584e-15	-0.0089171	-0.00094181	0.027584
-0.11083	0.081076	-0.045509	-0.052958	-0.075827	-0.0097292	0.023306	-0.018204	0.039703	-0.013688	0.0022568	0.012152	-0.027961	-0.45033	0.13703	-0.3322	-0.29352	-0.11221	-0.049431	-0.069675	0.018246	0.076096	-0.089131	-0.026183	0.029807	-0.029679	0.0088935	0.016416	-0.018697	-0.015461	0.032997	-0.019465	-0.0027145	-1.4151e-16	-2.4033e-14	-0.014342	0.030703	0.0022033	-0.0089411	0.0056244	0.012155	-0.015678	-0.002421	-0.0014247	0.014933	0.0030038	-0.02712	0.0033085	0.0014458	-7.7122e-05	-5.5228e-05	2.3315e-15	1.5266e-16	7.5911e-15	0.005758	-0.022189	0.00088446	0.005188	0.00011146	-0.0044106	-0.0038098	0.70711	-0.011814	1.2351e-05	-0.0010917
-0.10539	-0.067458	-0.27482	-0.13938	0.38929	-0.017687	-0.16709	-0.096499	0.038286	0.023562	0.012636	-0.015592	0.021676	0.0064853	-0.0013957	-0.0077109	-0.020255	-0.0093415	-0.0042765	0.029815	-0.043577	-0.0032119	-0.0018967	-0.002666	-0.016221	0.03655	-0.060801	0.044621	-0.017544	0.00022989	-0.0047757	0.0011109	-0.00015976	-4.7405e-17	9.6385e-16	-0.0012025	0.00089746	-0.00071966	-0.0062238	0.0032852	-0.0014072	0.002043	-0.0028025	0.0021832	-0.0044918	0.0028168	0.010503	-0.0023109	0.00016784	0.0017159	0.00014626	6.3144e-16	-3.178e-15	-5.5511e-16	-0.0098049	0.01857	-0.0099265	-0.014649	-0.0051965	0.0081615	0.012169	4.7184e-16	0.0027603	-0.0015016	-0.010518
-0.086389	-0.078911	0.046553	0.36676	0.062839	-0.38233	-0.054043	-0.10252	0.14952	-0.40337	-0.030094	0.023946	0.062796	-0.016205	-0.0002861	-0.011411	0.011187	-0.0010291	0.0011182	0.027251	0.011785	0.00050177	-0.0071662	-0.0043121	0.0039261	0.03222	0.00067054	-0.0018224	0.011656	-0.0020588	-0.0024076	0.0010448	0.0044217	-3.1134e-16	2.1484e-15	0.01183	0.0056347	-0.020156	-0.010063	-0.0008068	-0.00053765	0.0050839	-0.012987	-0.015476	-0.0038468	0.00059597	0.0053617	-0.0046218	-0.0003506	0.0032821	-3.18e-05	-1.9429e-16	-3.9205e-16	-6.8695e-16	0.00049129	0.0022422	-0.017096	0.0042266	0.0010376	-0.0025833	0.0082133	-1.6653e-16	0.00085525	0.0035609	0.0045181
-0.095872	-0.090139	-0.0060638	0.3141	0.018596	-0.37916	-0.05454	-0.084339	0.14015	-0.42963	-0.039397	0.034348	0.077823	-0.026474	0.00047774	-0.010141	0.022237	0.00029954	0.0061883	0.038408	0.016341	0.001383	-0.013368	-0.0038736	-0.010915	0.040368	-0.01111	-0.01144	0.026404	-0.002074	-0.010933	0.0011866	-0.00062089	-1.4143e-16	1.2449e-15	-0.0037195	0.0030855	-0.0066873	-0.016102	0.00052139	0.0024322	0.0048851	-0.0056691	-0.022774	-0.014291	0.0063014	0.028414	-0.0064668	-0.00017972	0.0045231	0.00018069	6.6613e-16	-3.7192e-15	-1.1102e-16	-0.016075	0.036709	-0.02122	-0.019344	-0.00666	0.011766	0.017548	4.8572e-16	0.0064318	0.0013165	-0.007295
-0.11004	-0.11368	-0.017013	-0.0015726	-0.076717	0.068128	-0.029596	0.017742	-0.017801	-0.048017	-0.02431	0.028355	-0.093874	-0.00065532	-0.0068225	0.034236	0.092615	0.041711	-0.24054	-0.5007	-0.42958	-0.0025998	0.10856	-0.01856	0.24908	-0.002739	-0.13728	-0.078741	0.18087	-0.0013199	-0.013847	-0.013631	-0.019671	4.6522e-16	-6.4969e-15	-0.049638	-0.020862	0.067598	0.071341	-0.023481	0.049562	0.024027	0.032492	-0.043676	-0.0080606	0.018135	0.1139	-0.14682	-0.0015458	-0.077154	-0.0026166	-5.1417e-15	1.5807e-14	1.2212e-15	0.051503	-0.0050419	-0.37437	-0.019044	-0.020453	0.049056	-0.16084	7.9659e-15	0.031881	0.013217	-0.0099236
-0.11121	-0.050874	-0.11351	0.013383	0.040247	0.020722	0.21443	0.1584	-0.0068046	-0.055201	-0.0208	0.023364	0.03914	-0.038343	-0.00061618	0.0053573	0.085098	0.020253	0.029416	0.017365	0.10819	0.0068725	-0.043582	0.0018251	-0.081465	0.042767	0.0055977	-0.089464	0.097825	-0.023259	-0.071352	0.11855	-0.0044799	-4.7503e-15	1.2675e-13	0.15491	0.014508	0.0046724	0.75195	-0.33578	0.076194	-0.098919	0.10825	-0.090322	0.10309	-0.052072	-0.1425	0.0072891	-0.0017913	-0.018349	-0.0013875	-3.345e-15	2.3134e-14	2.7894e-15	0.079132	-0.12645	0.021456	0.065487	0.018011	-0.028395	-0.025767	2.3315e-15	-0.00018582	0.0045977	0.023246
-0.11233	0.078286	-0.053564	-0.062436	-0.092759	-0.013029	0.037177	-0.046035	0.11339	0.0019831	0.25235	0.20298	0.047602	0.14415	-0.011685	-0.02414	-0.046511	-0.026888	-0.021613	-0.061135	0.053372	0.15037	0.095188	0.043941	-0.12327	0.078931	-0.041889	-0.045412	0.065969	-0.011523	0.013229	0.025667	-0.019352	-1.7429e-16	-3.4488e-15	0.0025328	0.0040199	0.0035296	0.0063172	0.013705	0.042598	0.014531	-0.017247	0.024596	-0.096659	0.061954	0.52625	0.59	0.00037855	-0.011187	-0.0043253	2.0955e-15	2.1061e-13	7.2581e-15	0.11304	-0.26437	-0.0065408	0.059655	0.037574	-0.0023466	-0.014321	-5.9397e-15	-0.037301	0.002702	0.0079316
-0.10502	0.16487	0.071848	0.029671	0.047055	0.0027055	-0.099071	0.10395	-0.049515	-0.013193	-0.0048272	-0.0039862	0.0028975	0.0008481	-0.072423	-0.012748	-0.0018733	-0.01841	0.0047441	0.045132	-0.016013	0.081948	0.067934	-0.020408	0.10996	-0.09509	0.053806	0.069532	-0.13442	-0.15405	-0.14105	-0.025804	0.059287	-9.7003e-16	4.3526e-14	0.034466	-0.0074519	-0.04191	0.050666	-0.030932	0.29823	0.036145	0.055999	-0.02188	-0.10179	0.045536	0.14125	-0.026808	-1.0523e-05	0.0013268	0.00061256	-1.1241e-15	-1.4821e-14	-5.107e-15	-0.1979	0.12054	-0.00023498	-0.11941	-0.028772	0.056234	0.034588	-1.3752e-14	-0.12746	-0.0088133	-0.061368
-0.091275	0.1844	0.11963	0.066206	0.098739	0.010726	-0.095067	0.088592	-0.04751	0.010933	0.0066806	-0.0091847	-0.01926	0.013761	-0.068366	-0.011701	-0.018653	-0.0108	0.0020724	0.047443	-0.035448	0.096465	0.12608	-0.013708	0.17115	-0.16244	0.08548	0.1042	-0.20784	-0.17727	-0.12068	-0.074303	0.10096	-2.8456e-15	4.4436e-14	0.084035	-0.029128	-0.064163	0.12183	-0.042736	0.4724	0.042387	0.045671	-0.0071438	-0.11842	0.054615	0.13188	-0.029922	-0.0036204	-0.0042022	-0.00041557	-2.04e-15	7.5356e-15	-2.609e-15	-0.13094	0.08711	0.029657	-0.062504	0.082059	-0.11948	-0.050647	3.4278e-15	0.011027	0.0054447	0.038157
-0.10843	-0.14036	0.20097	-0.12964	0.028737	-0.013111	0.00090402	-0.0084679	0.0097098	-0.0047841	0.0040652	-0.0058253	0.051596	-0.0071629	0.00062871	-0.012959	-0.017696	-0.017589	0.1581	0.02049	0.024399	0.0011027	-0.010161	-0.00050388	-0.025121	-0.11378	-0.019838	0.18579	0.29685	-0.0025765	0.0054688	0.11649	-0.069319	-3.618e-16	3.2357e-15	0.020594	0.0077056	-0.032377	-0.013773	0.032677	0.072879	0.28031	0.030428	-0.024682	0.011251	-0.0063137	0.034904	-0.071747	-0.0038755	0.02083	-0.00092953	-3.8129e-15	1.1789e-14	-2.4494e-15	0.012856	-0.029299	0.048448	-0.0054789	-0.011213	0.021722	-0.013699	-6.9493e-15	0.011387	-0.67109	0.30401
-0.10938	-0.045855	-0.053451	-0.052894	-0.054936	-0.0075486	-0.0030473	0.019179	-0.015376	-0.01437	0.0034747	-0.00051147	0.020664	-0.010073	-0.0058182	-0.0035572	0.010377	0.0077685	-0.0066587	0.010723	-0.075344	-0.0173	0.012879	0.014912	0.010966	0.054068	0.02674	-0.003193	0.0087652	-0.078586	0.30067	0.51427	0.7352	-8.2999e-15	3.7211e-13	0.11534	0.038914	0.01586	-0.00063718	0.1043	-0.0063168	-0.0075235	-0.097001	0.075156	0.0003444	0.016122	-0.0069828	-0.001445	0.001442	0.0002517	0.00042056	-1.9845e-15	-6.8834e-15	6.9302e-16	-0.0078886	0.015163	-0.0075996	-0.019745	-0.002976	0.0057503	0.0063024	-1.7417e-15	-0.0012494	0.0012337	-0.0091098
-0.095545	0.19682	0.11926	0.062302	0.086656	0.0069721	-0.090378	0.075192	-0.029199	0.0064927	0.0054031	-0.015659	-0.007692	0.011789	-0.056602	-0.014948	-0.015191	-0.018266	-0.00094988	0.022226	-0.0088452	0.047843	0.035632	-0.015798	0.068187	-0.061263	0.029598	0.039277	-0.068875	-0.067732	-0.064393	-0.0050034	0.025436	8.283e-16	1.5259e-14	0.0074723	0.005271	-0.0027346	-0.0053623	0.010415	-0.014656	-0.0023394	-0.019123	0.0088384	0.034351	-0.0148	-0.080965	0.027404	0.0039509	0.0028675	0.00021005	2.4702e-15	1.0408e-15	2.3453e-15	0.13148	-0.22265	-0.081457	0.33224	-0.36584	0.51183	0.196	5.6316e-14	0.45447	-0.019496	-0.055659
-0.099179	-0.05864	-0.25557	-0.12245	0.43363	-0.013531	-0.16965	-0.11051	0.046268	0.038781	0.018302	-0.021731	0.010151	0.01444	-0.0010566	-0.0077817	-0.030145	-0.01073	-0.0081236	0.020381	-0.045914	-0.0031261	0.0035629	-0.0030598	-0.0042721	0.027856	-0.056859	0.053173	-0.028653	0.0018815	-0.0021779	-0.004166	1.6613e-05	5.3812e-16	-1.2501e-16	-0.0034242	0.0015573	-0.0024616	0.00084917	-0.0074936	-0.0013115	-0.0015591	0.008357	-0.0065224	0.0056451	-0.004465	-0.013283	0.00088808	-0.00032141	-0.00021465	-0.00014001	-2.0123e-16	1.9706e-15	8.3267e-17	0.01051	-0.020359	0.00056315	0.01368	0.0043952	-0.0069382	-0.0057307	-2.0817e-15	-0.0015824	0.0019182	0.0073357
-0.095966	0.09942	0.022949	0.036691	0.055749	0.015749	0.21302	-0.36007	-0.45332	-0.066846	-0.026076	0.02955	0.044297	0.055921	0.00055354	-0.0093982	-0.027467	-0.0076821	-0.0076232	0.016566	-0.046286	0.013424	-0.01077	0.046781	0.0045873	0.0065982	0.0030428	-0.0034543	0.0079534	-0.00080114	0.02891	-0.010588	-0.011599	1.6451e-16	-1.6175e-14	-0.011234	0.0071803	-0.002475	0.0024972	-0.012911	0.031097	-0.0086667	0.018132	-0.012878	0.0025672	0.00058147	-0.01139	-0.00071188	-0.0001254	-0.0023724	0.0035822	4.5866e-15	-6.3199e-14	-9.992e-16	0.034366	-0.00055054	0.018472	0.011259	0.0014487	0.001413	-0.0075276	1.4558e-14	0.08033	-0.0088234	-0.029169
-0.11192	0.04249	-0.069652	-0.033713	-0.035649	0.0033615	0.19012	-0.29673	-0.44703	-0.10253	-0.042781	0.046834	0.072867	0.031797	-0.00071167	-0.0041826	0.0005509	-0.0054724	0.0012781	0.035413	-0.048542	0.015199	-0.030018	0.048101	-0.032495	0.045368	-0.016883	-0.025167	0.046569	-0.0052032	0.011911	0.01347	-0.02473	-1.8291e-16	-1.0701e-14	-0.017881	0.0099551	0.00066289	-0.010898	-0.0040918	0.036018	0.0018308	0.0175	-0.0080359	-0.035898	0.021182	0.073702	-0.015263	0.0015534	-8.6486e-05	0.0053105	8.0422e-15	-9.949e-14	-5.3568e-15	-0.041987	0.14941	0.022884	-0.094355	-0.04601	0.087411	0.042597	1.9623e-14	0.13527	-0.030633	-0.11764
